L,A,Vbias,result
10,25,1.0,False
10,25,1.1,False
10,25,1.2,False
10,25,1.3,False
10,25,1.4,False
10,23,1.7,True
10,23,1.8,True
10,23,1.9,False
10,23,2.0,False
10,24,1.0,False
10,24,1.1,False
10,24,1.2,False
10,24,1.3,False
10,24,1.4,False
10,24,1.5,True
10,25,1.5,True
10,25,1.6,True
10,25,1.7,True
10,25,1.8,True
10,25,1.9,False
10,25,2.0,False
10,26,1.0,False
10,26,1.1,False
10,26,1.2,False
10,26,1.3,False
10,27,1.3,False
10,27,1.4,False
10,27,1.5,False
10,27,1.6,False
10,27,1.7,True
10,27,1.8,True
10,27,1.9,False
10,27,2.0,False
10,28,1.0,False
10,28,1.1,False
10,26,1.4,False
10,26,1.5,False
10,26,1.6,True
10,26,1.7,True
10,26,1.8,True
10,26,1.9,False
10,26,2.0,False
10,27,1.0,False
10,27,1.1,False
10,27,1.2,False
10,29,1.1,False
10,29,1.2,False
10,29,1.3,False
10,29,1.4,False
10,29,1.5,False
10,29,1.6,False
10,29,1.7,False
10,29,1.8,True
10,29,1.9,False
10,29,2.0,False
10,28,1.2,False
10,28,1.3,False
10,28,1.4,False
10,28,1.5,False
10,28,1.6,False
10,28,1.7,True
10,28,1.8,True
10,28,1.9,False
10,28,2.0,False
10,29,1.0,False
10,30,1.0,False
10,30,1.1,False
10,30,1.2,False
10,30,1.3,False
10,30,1.4,False
10,30,1.5,False
10,30,1.6,False
10,30,1.7,False
10,30,1.8,False
10,30,1.9,False
10,30,2.0,False
11,2,1.0,False
11,2,1.1,False
11,2,1.2,True
11,2,1.3,True
11,2,1.4,True
11,2,1.5,True
11,2,1.6,True
11,2,1.7,True
11,2,1.8,True
11,2,1.9,True
11,2,2.0,False
11,3,1.0,False
11,3,1.1,False
11,3,1.2,True
11,3,1.3,True
11,3,1.4,True
11,3,1.5,True
11,3,1.6,True
11,3,1.7,True
11,4,1.7,True
11,4,1.8,True
11,4,1.9,True
11,4,2.0,False
11,5,1.0,False
11,5,1.1,False
11,5,1.2,True
11,5,1.3,True
11,5,1.4,True
11,5,1.5,True
11,3,1.8,True
11,3,1.9,True
11,3,2.0,False
11,4,1.0,False
11,4,1.1,False
11,4,1.2,True
11,4,1.3,True
11,4,1.4,True
11,4,1.5,True
11,4,1.6,True
11,5,1.6,True
11,5,1.7,True
11,5,1.8,True
11,5,1.9,True
11,5,2.0,False
11,6,1.0,False
11,6,1.1,False
11,6,1.2,True
11,6,1.3,True
11,6,1.4,True
11,6,1.5,True
11,6,1.6,True
11,6,1.7,True
11,6,1.8,True
11,6,1.9,True
11,6,2.0,False
11,7,1.0,False
11,7,1.1,False
11,7,1.2,True
11,7,1.3,True
11,7,1.4,True
11,7,1.5,True
11,7,1.6,True
11,7,1.7,True
11,7,1.8,True
11,7,1.9,True
11,7,2.0,False
11,8,1.0,False
11,8,1.1,False
11,8,1.2,True
11,8,1.3,True
11,8,1.4,True
11,8,1.5,True
11,8,1.6,True
11,8,1.7,True
11,8,1.8,True
11,8,1.9,True
11,8,2.0,False
11,9,1.0,False
11,9,1.1,False
11,9,1.2,True
11,9,1.3,True
11,9,1.4,True
11,9,1.5,True
11,9,1.6,True
11,9,1.7,True
11,9,1.8,True
11,9,1.9,True
11,9,2.0,False
11,10,1.0,False
11,11,1.0,False
11,11,1.1,False
11,11,1.2,True
11,11,1.3,True
11,11,1.4,True
11,11,1.5,True
11,11,1.6,True
11,11,1.7,True
11,11,1.8,True
11,11,1.9,True
11,10,1.1,False
11,10,1.2,True
11,10,1.3,True
11,10,1.4,True
11,10,1.5,True
11,10,1.6,True
11,10,1.7,True
11,10,1.8,True
11,10,1.9,True
11,10,2.0,False
11,11,2.0,False
11,12,1.0,False
11,12,1.1,False
11,12,1.2,True
11,12,1.3,True
11,12,1.4,True
11,12,1.5,True
11,12,1.6,True
11,12,1.7,True
11,12,1.8,True
11,12,1.9,True
11,12,2.0,False
11,13,1.0,False
11,13,1.1,False
11,13,1.2,True
11,13,1.3,True
11,13,1.4,True
11,13,1.5,True
11,13,1.6,True
11,13,1.7,True
11,13,1.8,True
11,13,1.9,True
11,13,2.0,False
11,14,1.0,False
11,14,1.1,False
11,14,1.2,True
11,14,1.3,True
11,14,1.4,True
11,14,1.5,True
11,14,1.6,True
11,14,1.7,True
11,14,1.8,True
11,14,1.9,True
11,14,2.0,False
11,15,1.0,False
11,15,1.1,False
11,15,1.2,False
11,15,1.3,True
11,15,1.4,True
11,15,1.5,True
11,15,1.6,True
11,15,1.7,True
11,15,1.8,True
11,15,1.9,True
11,15,2.0,False
11,16,1.0,False
11,16,1.1,False
11,16,1.2,False
11,16,1.3,True
11,16,1.4,True
11,17,1.4,True
11,17,1.5,True
11,17,1.6,True
11,17,1.7,True
11,17,1.8,True
11,17,1.9,True
11,17,2.0,False
11,18,1.0,False
11,18,1.1,False
11,18,1.2,False
11,16,1.5,True
11,16,1.6,True
11,16,1.7,True
11,16,1.8,True
11,16,1.9,True
11,16,2.0,False
11,17,1.0,False
11,17,1.1,False
11,17,1.2,False
11,17,1.3,True
11,18,1.3,True
11,18,1.4,True
11,18,1.5,True
11,18,1.6,True
11,18,1.7,True
11,18,1.8,True
11,18,1.9,True
11,18,2.0,False
11,19,1.0,False
11,19,1.1,False
11,19,1.2,False
11,19,1.3,True
11,19,1.4,True
11,19,1.5,True
11,19,1.6,True
11,19,1.7,True
11,19,1.8,True
11,19,1.9,True
11,19,2.0,False
11,20,1.0,False
11,20,1.1,False
11,20,1.2,False
11,20,1.3,False
11,20,1.4,True
11,20,1.5,True
11,20,1.6,True
11,20,1.7,True
11,20,1.8,True
11,20,1.9,False
11,20,2.0,False
11,21,1.0,False
11,21,1.1,False
11,21,1.2,False
11,21,1.3,False
11,21,1.4,True
11,21,1.5,True
11,21,1.6,True
11,21,1.7,True
11,21,1.8,True
11,21,1.9,False
11,21,2.0,False
11,22,1.0,False
11,22,1.1,False
11,22,1.2,False
11,22,1.3,False
11,22,1.4,True
11,22,1.5,True
11,22,1.6,True
11,22,1.7,True
11,22,1.8,True
11,22,1.9,False
11,22,2.0,False
11,23,1.0,False
11,23,1.1,False
11,23,1.2,False
11,23,1.3,False
11,23,1.4,False
11,23,1.5,True
11,23,1.6,True
11,23,1.7,True
11,23,1.8,True
11,23,1.9,False
11,23,2.0,False
11,24,1.0,False
11,24,1.1,False
11,24,1.2,False
11,24,1.3,False
11,24,1.4,False
11,24,1.5,True
11,24,1.6,True
11,24,1.7,True
11,24,1.8,True
11,24,1.9,False
11,24,2.0,False
11,25,1.0,False
11,25,1.1,False
11,25,1.2,False
11,25,1.3,False
11,25,1.4,False
11,25,1.5,False
11,26,1.5,False
11,26,1.6,False
11,26,1.7,True
11,26,1.8,True
11,26,1.9,False
11,26,2.0,False
11,27,1.0,False
11,27,1.1,False
11,27,1.2,False
11,27,1.3,False
11,25,1.6,True
11,25,1.7,True
11,25,1.8,True
11,25,1.9,False
11,25,2.0,False
11,26,1.0,False
11,26,1.1,False
11,26,1.2,False
11,26,1.3,False
11,26,1.4,False
11,27,1.4,False
11,27,1.5,False
11,27,1.6,False
11,27,1.7,True
11,27,1.8,True
11,27,1.9,False
11,27,2.0,False
11,28,1.0,False
11,28,1.1,False
11,28,1.2,False
11,28,1.3,False
11,28,1.4,False
11,28,1.5,False
11,28,1.6,False
11,28,1.7,False
11,28,1.8,True
11,28,1.9,False
11,28,2.0,False
11,29,1.0,False
11,29,1.1,False
12,2,1.0,False
12,2,1.1,False
12,2,1.2,True
12,2,1.3,True
12,2,1.4,True
12,2,1.5,True
12,2,1.6,True
12,2,1.7,True
12,2,1.8,True
12,2,1.9,True
11,30,1.1,False
11,30,1.2,False
11,30,1.3,False
11,30,1.4,False
11,30,1.5,False
11,30,1.6,False
11,30,1.7,False
11,30,1.8,False
11,30,1.9,False
11,30,2.0,False
11,29,1.2,False
11,29,1.3,False
11,29,1.4,False
11,29,1.5,False
11,29,1.6,False
11,29,1.7,False
11,29,1.8,False
11,29,1.9,False
11,29,2.0,False
11,30,1.0,False
12,2,2.0,False
12,3,1.0,False
12,3,1.1,False
12,3,1.2,True
12,3,1.3,True
12,3,1.4,True
12,3,1.5,True
12,3,1.6,True
12,3,1.7,True
12,3,1.8,True
12,3,1.9,True
12,3,2.0,False
12,4,1.0,False
12,4,1.1,False
12,4,1.2,True
12,4,1.3,True
12,4,1.4,True
12,4,1.5,True
12,4,1.6,True
12,4,1.7,True
12,4,1.8,True
12,4,1.9,True
12,4,2.0,False
12,5,1.0,False
12,5,1.1,False
12,5,1.2,True
12,5,1.3,True
12,5,1.4,True
12,5,1.5,True
12,5,1.6,True
12,5,1.7,True
12,5,1.8,True
12,5,1.9,True
12,5,2.0,False
12,6,1.0,False
12,6,1.1,False
12,6,1.2,True
12,6,1.3,True
12,6,1.4,True
12,6,1.5,True
12,6,1.6,True
12,6,1.7,True
12,6,1.8,True
12,6,1.9,True
12,6,2.0,False
12,7,1.0,False
12,7,1.1,False
12,7,1.2,True
12,7,1.3,True
12,7,1.4,True
12,7,1.5,True
12,7,1.6,True
12,7,1.7,True
12,7,1.8,True
12,7,1.9,True
12,7,2.0,False
12,8,1.0,False
12,8,1.1,False
12,8,1.2,True
12,8,1.3,True
12,8,1.4,True
12,8,1.5,True
12,8,1.6,True
12,8,1.7,True
12,8,1.8,True
12,8,1.9,True
12,8,2.0,False
12,9,1.0,False
12,9,1.1,False
12,9,1.2,True
12,9,1.3,True
12,9,1.4,True
12,9,1.5,True
12,9,1.6,True
12,9,1.7,True
12,9,1.8,True
12,9,1.9,True
12,9,2.0,False
12,10,1.0,False
12,10,1.1,False
12,10,1.2,True
12,10,1.3,True
12,10,1.4,True
12,10,1.5,True
12,10,1.6,True
12,10,1.7,True
12,10,1.8,True
12,10,1.9,True
12,10,2.0,False
12,11,1.0,False
12,11,1.1,False
12,11,1.2,True
12,11,1.3,True
12,11,1.4,True
12,11,1.5,True
12,11,1.6,True
12,11,1.7,True
12,11,1.8,True
12,11,1.9,True
12,11,2.0,False
12,12,1.0,False
12,12,1.1,False
12,12,1.2,True
12,12,1.3,True
12,12,1.4,True
12,12,1.5,True
12,12,1.6,True
12,12,1.7,True
12,12,1.8,True
12,12,1.9,True
12,12,2.0,False
12,13,1.0,False
12,13,1.1,False
12,13,1.2,True
12,13,1.3,True
12,13,1.4,True
12,13,1.5,True
12,13,1.6,True
12,13,1.7,True
12,13,1.8,True
12,13,1.9,True
12,13,2.0,False
12,14,1.0,False
12,14,1.1,False
12,14,1.2,False
12,14,1.3,True
12,14,1.4,True
12,14,1.5,True
12,14,1.6,True
12,14,1.7,True
12,14,1.8,True
12,14,1.9,True
12,14,2.0,False
12,15,1.0,False
12,15,1.1,False
12,15,1.2,False
12,15,1.3,True
12,15,1.4,True
12,15,1.5,True
12,15,1.6,True
12,15,1.7,True
12,15,1.8,True
12,15,1.9,True
12,15,2.0,False
12,16,1.0,False
12,16,1.1,False
12,16,1.2,False
12,16,1.3,True
12,16,1.4,True
12,16,1.5,True
12,16,1.6,True
12,16,1.7,True
12,16,1.8,True
12,16,1.9,True
12,16,2.0,False
12,17,1.0,False
12,17,1.1,False
12,17,1.2,False
12,17,1.3,True
12,17,1.4,True
12,17,1.5,True
12,17,1.6,True
12,17,1.7,True
12,17,1.8,True
12,17,1.9,True
12,17,2.0,False
12,18,1.0,False
12,18,1.1,False
12,18,1.2,False
12,18,1.3,True
12,18,1.4,True
12,18,1.5,True
12,18,1.6,True
12,18,1.7,True
12,18,1.8,True
12,18,1.9,True
12,18,2.0,False
12,19,1.0,False
12,19,1.1,False
12,19,1.2,False
12,19,1.3,False
12,19,1.4,True
12,19,1.5,True
12,19,1.6,True
12,19,1.7,True
12,19,1.8,True
12,19,1.9,False
12,19,2.0,False
12,20,1.0,False
12,20,1.1,False
12,20,1.2,False
12,20,1.3,False
12,20,1.4,True
12,20,1.5,True
12,20,1.6,True
12,20,1.7,True
12,20,1.8,True
12,20,1.9,False
12,20,2.0,False
12,21,1.0,False
12,22,1.0,False
12,22,1.1,False
12,22,1.2,False
12,22,1.3,False
12,22,1.4,False
12,22,1.5,True
12,22,1.6,True
12,22,1.7,True
12,22,1.8,True
12,22,1.9,False
12,21,1.1,False
12,21,1.2,False
12,21,1.3,False
12,21,1.4,True
12,21,1.5,True
12,21,1.6,True
12,21,1.7,True
12,21,1.8,True
12,21,1.9,False
12,21,2.0,False
12,22,2.0,False
12,23,1.0,False
12,23,1.1,False
12,23,1.2,False
12,23,1.3,False
12,23,1.4,False
12,23,1.5,True
12,23,1.6,True
12,23,1.7,True
12,23,1.8,True
12,23,1.9,False
12,23,2.0,False
12,24,1.0,False
12,24,1.1,False
12,24,1.2,False
12,24,1.3,False
12,24,1.4,False
12,24,1.5,False
12,24,1.6,True
12,24,1.7,True
12,25,1.7,True
12,25,1.8,True
12,25,1.9,False
12,25,2.0,False
12,26,1.0,False
12,26,1.1,False
12,26,1.2,False
12,26,1.3,False
12,26,1.4,False
12,26,1.5,False
12,24,1.8,True
12,24,1.9,False
12,24,2.0,False
12,25,1.0,False
12,25,1.1,False
12,25,1.2,False
12,25,1.3,False
12,25,1.4,False
12,25,1.5,False
12,25,1.6,False
12,27,1.5,False
12,27,1.6,False
12,27,1.7,False
12,27,1.8,True
12,27,1.9,False
12,27,2.0,False
12,28,1.0,False
12,28,1.1,False
12,28,1.2,False
12,28,1.3,False
12,26,1.6,False
12,26,1.7,True
12,26,1.8,True
12,26,1.9,False
12,26,2.0,False
12,27,1.0,False
12,27,1.1,False
12,27,1.2,False
12,27,1.3,False
12,27,1.4,False
12,29,1.3,False
12,29,1.4,False
12,29,1.5,False
12,29,1.6,False
12,29,1.7,False
12,29,1.8,False
12,29,1.9,False
12,29,2.0,False
12,30,1.0,False
12,30,1.1,False
12,30,1.2,False
12,30,1.3,False
12,30,1.4,False
12,30,1.5,False
12,30,1.6,False
12,30,1.7,False
12,30,1.8,False
12,30,1.9,False
12,30,2.0,False
13,2,1.0,False
12,28,1.4,False
12,28,1.5,False
12,28,1.6,False
12,28,1.7,False
12,28,1.8,False
12,28,1.9,False
12,28,2.0,False
12,29,1.0,False
12,29,1.1,False
12,29,1.2,False
13,2,1.1,False
13,2,1.2,True
13,2,1.3,True
13,2,1.4,True
13,2,1.5,True
13,2,1.6,True
13,2,1.7,True
13,2,1.8,True
13,2,1.9,True
13,2,2.0,False
13,3,1.0,False
13,3,1.1,False
13,3,1.2,True
13,3,1.3,True
13,3,1.4,True
13,3,1.5,True
13,3,1.6,True
13,3,1.7,True
13,3,1.8,True
13,3,1.9,True
13,3,2.0,False
13,4,1.0,False
13,4,1.1,False
13,4,1.2,True
13,4,1.3,True
13,4,1.4,True
13,4,1.5,True
13,4,1.6,True
13,4,1.7,True
13,4,1.8,True
13,4,1.9,True
13,4,2.0,False
13,5,1.0,False
13,5,1.1,False
13,5,1.2,True
13,5,1.3,True
13,5,1.4,True
13,5,1.5,True
13,5,1.6,True
13,5,1.7,True
13,5,1.8,True
13,5,1.9,True
13,5,2.0,False
13,6,1.0,False
13,6,1.1,False
13,6,1.2,True
13,6,1.3,True
13,6,1.4,True
13,6,1.5,True
13,6,1.6,True
13,6,1.7,True
13,6,1.8,True
13,6,1.9,True
13,6,2.0,False
13,7,1.0,False
13,7,1.1,False
13,7,1.2,True
13,7,1.3,True
13,7,1.4,True
13,7,1.5,True
13,7,1.6,True
13,7,1.7,True
13,7,1.8,True
13,7,1.9,True
13,7,2.0,False
13,8,1.0,False
13,8,1.1,False
13,8,1.2,True
13,8,1.3,True
13,8,1.4,True
13,8,1.5,True
13,8,1.6,True
13,8,1.7,True
13,8,1.8,True
13,8,1.9,True
13,8,2.0,False
13,9,1.0,False
13,9,1.1,False
13,9,1.2,True
13,9,1.3,True
13,9,1.4,True
13,9,1.5,True
13,9,1.6,True
13,9,1.7,True
13,9,1.8,True
13,9,1.9,True
13,9,2.0,False
13,10,1.0,False
13,10,1.1,False
13,10,1.2,True
13,11,1.2,True
13,11,1.3,True
13,11,1.4,True
13,11,1.5,True
13,11,1.6,True
13,11,1.7,True
13,11,1.8,True
13,11,1.9,True
13,11,2.0,False
13,12,1.0,False
13,12,1.1,False
13,12,1.2,True
13,12,1.3,True
13,12,1.4,True
13,12,1.5,True
13,12,1.6,True
13,12,1.7,True
13,12,1.8,True
13,12,1.9,True
13,12,2.0,False
13,10,1.3,True
13,10,1.4,True
13,10,1.5,True
13,10,1.6,True
13,10,1.7,True
13,10,1.8,True
13,10,1.9,True
13,10,2.0,False
13,11,1.0,False
13,11,1.1,False
13,13,2.0,False
13,14,1.0,False
13,14,1.1,False
13,14,1.2,False
13,14,1.3,True
13,14,1.4,True
13,14,1.5,True
13,14,1.6,True
13,14,1.7,True
13,14,1.8,True
13,13,1.0,False
13,13,1.1,False
13,13,1.2,False
13,13,1.3,True
13,13,1.4,True
13,13,1.5,True
13,13,1.6,True
13,13,1.7,True
13,13,1.8,True
13,13,1.9,True
13,14,1.9,True
13,14,2.0,False
13,15,1.0,False
13,15,1.1,False
13,15,1.2,False
13,15,1.3,True
13,15,1.4,True
13,15,1.5,True
13,15,1.6,True
13,15,1.7,True
13,15,1.8,True
13,15,1.9,True
13,15,2.0,False
13,16,1.0,False
13,16,1.1,False
13,16,1.2,False
13,16,1.3,True
13,16,1.4,True
13,16,1.5,True
13,16,1.6,True
13,16,1.7,True
13,16,1.8,True
13,16,1.9,True
13,16,2.0,False
13,17,1.0,False
13,17,1.1,False
13,17,1.2,False
13,17,1.3,True
13,17,1.4,True
13,17,1.5,True
13,17,1.6,True
13,17,1.7,True
13,17,1.8,True
13,17,1.9,True
13,17,2.0,False
13,18,1.0,False
13,18,1.1,False
13,18,1.2,False
13,18,1.3,False
13,18,1.4,True
13,18,1.5,True
13,18,1.6,True
13,18,1.7,True
13,18,1.8,True
13,18,1.9,False
13,18,2.0,False
13,19,1.0,False
13,19,1.1,False
13,19,1.2,False
13,19,1.3,False
13,19,1.4,True
13,19,1.5,True
13,19,1.6,True
13,19,1.7,True
13,19,1.8,True
13,19,1.9,False
13,19,2.0,False
13,20,1.0,False
13,20,1.1,False
13,20,1.2,False
13,20,1.3,False
13,20,1.4,True
13,20,1.5,True
13,20,1.6,True
13,20,1.7,True
13,20,1.8,True
13,20,1.9,False
13,20,2.0,False
13,21,1.0,False
13,21,1.1,False
13,22,1.1,False
13,22,1.2,False
13,22,1.3,False
13,22,1.4,False
13,22,1.5,True
13,22,1.6,True
13,22,1.7,True
13,22,1.8,True
13,22,1.9,False
13,22,2.0,False
13,21,1.2,False
13,21,1.3,False
13,21,1.4,False
13,21,1.5,True
13,21,1.6,True
13,21,1.7,True
13,21,1.8,True
13,21,1.9,False
13,21,2.0,False
13,22,1.0,False
13,23,2.0,False
13,24,1.0,False
13,24,1.1,False
13,24,1.2,False
13,24,1.3,False
13,24,1.4,False
13,24,1.5,False
13,24,1.6,False
13,24,1.7,True
13,24,1.8,True
13,23,1.0,False
13,23,1.1,False
13,23,1.2,False
13,23,1.3,False
13,23,1.4,False
13,23,1.5,False
13,23,1.6,True
13,23,1.7,True
13,23,1.8,True
13,23,1.9,False
13,24,1.9,False
13,24,2.0,False
13,25,1.0,False
13,25,1.1,False
13,25,1.2,False
13,25,1.3,False
13,25,1.4,False
13,25,1.5,False
13,25,1.6,False
13,25,1.7,True
13,25,1.8,True
13,25,1.9,False
13,25,2.0,False
13,26,1.0,False
13,26,1.1,False
13,26,1.2,False
13,26,1.3,False
13,26,1.4,False
13,26,1.5,False
13,26,1.6,False
13,26,1.7,False
13,26,1.8,True
13,26,1.9,False
13,26,2.0,False
13,27,1.0,False
13,27,1.1,False
13,27,1.2,False
13,27,1.3,False
13,27,1.4,False
13,27,1.5,False
13,28,1.5,False
13,28,1.6,False
13,28,1.7,False
13,28,1.8,False
13,28,1.9,False
13,28,2.0,False
13,29,1.0,False
13,29,1.1,False
13,29,1.2,False
13,29,1.3,False
13,29,1.4,False
13,29,1.5,False
13,29,1.6,False
13,29,1.7,False
13,29,1.8,False
13,29,1.9,False
13,29,2.0,False
13,30,1.0,False
13,30,1.1,False
13,30,1.2,False
13,27,1.6,False
13,27,1.7,False
13,27,1.8,False
13,27,1.9,False
13,27,2.0,False
13,28,1.0,False
13,28,1.1,False
13,28,1.2,False
13,28,1.3,False
13,28,1.4,False
14,2,1.2,True
14,2,1.3,True
14,2,1.4,True
14,2,1.5,True
14,2,1.6,True
14,2,1.7,True
14,2,1.8,True
14,2,1.9,True
14,2,2.0,False
14,3,1.0,False
13,30,1.3,False
13,30,1.4,False
13,30,1.5,False
13,30,1.6,False
13,30,1.7,False
13,30,1.8,False
13,30,1.9,False
13,30,2.0,False
14,2,1.0,False
14,2,1.1,False
14,3,1.1,False
14,3,1.2,True
14,3,1.3,True
14,3,1.4,True
14,3,1.5,True
14,3,1.6,True
14,3,1.7,True
14,3,1.8,True
14,3,1.9,True
14,3,2.0,False
14,4,2.0,False
14,5,1.0,False
14,5,1.1,False
14,5,1.2,True
14,5,1.3,True
14,5,1.4,True
14,5,1.5,True
14,5,1.6,True
14,5,1.7,True
14,5,1.8,True
14,4,1.0,False
14,4,1.1,False
14,4,1.2,True
14,4,1.3,True
14,4,1.4,True
14,4,1.5,True
14,4,1.6,True
14,4,1.7,True
14,4,1.8,True
14,4,1.9,True
14,5,1.9,True
14,5,2.0,False
14,6,1.0,False
14,6,1.1,False
14,6,1.2,True
14,6,1.3,True
14,6,1.4,True
14,6,1.5,True
14,6,1.6,True
14,6,1.7,True
14,6,1.8,True
14,6,1.9,True
14,6,2.0,False
14,7,1.0,False
14,7,1.1,False
14,7,1.2,True
14,7,1.3,True
14,7,1.4,True
14,7,1.5,True
14,7,1.6,True
14,7,1.7,True
14,7,1.8,True
14,7,1.9,True
14,7,2.0,False
14,8,1.0,False
14,8,1.1,False
14,8,1.2,True
14,8,1.3,True
14,8,1.4,True
14,8,1.5,True
14,8,1.6,True
14,8,1.7,True
14,8,1.8,True
14,8,1.9,True
14,8,2.0,False
14,9,1.0,False
14,9,1.1,False
14,9,1.2,True
14,9,1.3,True
14,9,1.4,True
14,9,1.5,True
14,9,1.6,True
14,9,1.7,True
14,9,1.8,True
14,9,1.9,True
14,9,2.0,False
14,10,1.0,False
14,10,1.1,False
14,10,1.2,True
14,10,1.3,True
14,10,1.4,True
14,10,1.5,True
14,10,1.6,True
14,10,1.7,True
14,10,1.8,True
14,10,1.9,True
14,10,2.0,False
14,11,1.0,False
14,11,1.1,False
14,11,1.2,True
14,11,1.3,True
14,11,1.4,True
14,11,1.5,True
14,11,1.6,True
14,11,1.7,True
14,11,1.8,True
14,11,1.9,True
14,11,2.0,False
14,12,1.0,False
14,12,1.1,False
14,12,1.2,False
14,12,1.3,True
14,12,1.4,True
14,12,1.5,True
14,12,1.6,True
14,12,1.7,True
14,12,1.8,True
14,12,1.9,True
14,12,2.0,False
14,13,1.0,False
14,13,1.1,False
14,13,1.2,False
14,13,1.3,True
14,13,1.4,True
14,13,1.5,True
14,13,1.6,True
14,13,1.7,True
14,13,1.8,True
14,13,1.9,True
14,13,2.0,False
14,14,1.0,False
14,14,1.1,False
14,14,1.2,False
14,14,1.3,True
14,14,1.4,True
14,14,1.5,True
14,14,1.6,True
14,14,1.7,True
14,14,1.8,True
14,14,1.9,True
14,16,1.8,True
14,16,1.9,True
14,16,2.0,False
14,17,1.0,False
14,17,1.1,False
14,17,1.2,False
14,17,1.3,False
14,17,1.4,True
14,17,1.5,True
14,17,1.6,True
14,14,2.0,False
14,15,1.0,False
14,15,1.1,False
14,15,1.2,False
14,15,1.3,True
14,15,1.4,True
14,15,1.5,True
14,15,1.6,True
14,15,1.7,True
14,15,1.8,True
14,15,1.9,True
14,15,2.0,False
14,16,1.0,False
14,16,1.1,False
14,16,1.2,False
14,16,1.3,True
14,16,1.4,True
14,16,1.5,True
14,16,1.6,True
14,16,1.7,True
14,17,1.7,True
14,17,1.8,True
14,17,1.9,False
14,17,2.0,False
14,18,1.0,False
14,18,1.1,False
14,18,1.2,False
14,18,1.3,False
14,18,1.4,True
14,18,1.5,True
14,18,1.6,True
14,18,1.7,True
14,18,1.8,True
14,18,1.9,False
14,18,2.0,False
14,19,1.0,False
14,19,1.1,False
14,19,1.2,False
14,19,1.3,False
14,19,1.4,True
14,19,1.5,True
14,19,1.6,True
14,19,1.7,True
14,19,1.8,True
14,19,1.9,False
14,19,2.0,False
14,20,1.0,False
14,20,1.1,False
14,20,1.2,False
14,20,1.3,False
14,20,1.4,False
14,20,1.5,True
14,20,1.6,True
14,20,1.7,True
14,20,1.8,True
14,20,1.9,False
14,20,2.0,False
14,21,1.0,False
14,21,1.1,False
14,21,1.2,False
14,21,1.3,False
14,21,1.4,False
14,21,1.5,True
14,21,1.6,True
14,21,1.7,True
14,21,1.8,True
14,21,1.9,False
14,21,2.0,False
14,22,1.0,False
14,22,1.1,False
14,22,1.2,False
14,22,1.3,False
14,22,1.4,False
14,22,1.5,False
14,22,1.6,True
14,22,1.7,True
14,22,1.8,True
14,22,1.9,False
14,22,2.0,False
14,23,1.0,False
14,23,1.1,False
14,23,1.2,False
14,23,1.3,False
14,23,1.4,False
14,23,1.5,False
14,23,1.6,False
14,23,1.7,True
14,23,1.8,True
14,23,1.9,False
14,23,2.0,False
14,24,1.0,False
14,24,1.1,False
14,24,1.2,False
14,24,1.3,False
14,24,1.4,False
14,24,1.5,False
14,24,1.6,False
14,24,1.7,True
14,24,1.8,True
14,24,1.9,False
14,24,2.0,False
14,25,1.0,False
14,25,1.1,False
14,25,1.2,False
14,25,1.3,False
14,25,1.4,False
14,25,1.5,False
14,25,1.6,False
14,25,1.7,False
14,25,1.8,True
14,27,1.7,False
14,27,1.8,False
14,27,1.9,False
14,27,2.0,False
14,28,1.0,False
14,28,1.1,False
14,28,1.2,False
14,28,1.3,False
14,28,1.4,False
14,28,1.5,False
14,25,1.9,False
14,25,2.0,False
14,26,1.0,False
14,26,1.1,False
14,26,1.2,False
14,26,1.3,False
14,26,1.4,False
14,26,1.5,False
14,26,1.6,False
14,26,1.7,False
14,26,1.8,False
14,26,1.9,False
14,26,2.0,False
14,27,1.0,False
14,27,1.1,False
14,27,1.2,False
14,27,1.3,False
14,27,1.4,False
14,27,1.5,False
14,27,1.6,False
14,30,1.4,False
14,30,1.5,False
14,30,1.6,False
14,30,1.7,False
14,30,1.8,False
14,30,1.9,False
14,30,2.0,False
15,2,1.0,False
15,2,1.1,False
15,2,1.2,True
14,28,1.6,False
14,28,1.7,False
14,28,1.8,False
14,28,1.9,False
14,28,2.0,False
14,29,1.0,False
14,29,1.1,False
14,29,1.2,False
14,29,1.3,False
14,29,1.4,False
14,29,1.5,False
14,29,1.6,False
14,29,1.7,False
14,29,1.8,False
14,29,1.9,False
14,29,2.0,False
14,30,1.0,False
14,30,1.1,False
14,30,1.2,False
14,30,1.3,False
15,2,1.3,True
15,2,1.4,True
15,2,1.5,True
15,2,1.6,True
15,2,1.7,True
15,2,1.8,True
15,2,1.9,True
15,2,2.0,False
15,3,1.0,False
15,3,1.1,False
15,3,1.2,True
15,3,1.3,True
15,3,1.4,True
15,3,1.5,True
15,3,1.6,True
15,3,1.7,True
15,3,1.8,True
15,3,1.9,True
15,3,2.0,False
15,4,1.0,False
15,4,1.1,False
15,4,1.2,True
15,4,1.3,True
15,4,1.4,True
15,4,1.5,True
15,4,1.6,True
15,4,1.7,True
15,4,1.8,True
15,4,1.9,True
15,4,2.0,False
15,5,1.0,False
15,5,1.1,False
15,5,1.2,True
15,5,1.3,True
15,5,1.4,True
15,5,1.5,True
15,5,1.6,True
15,5,1.7,True
15,5,1.8,True
15,5,1.9,True
15,5,2.0,False
15,6,1.0,False
15,6,1.1,False
